"id","price","carat","cut","color","clarity","depth","table","x","y","z"
9457,1984,0.58,"Premium","G","VS1",61.5,58,5.41,5.35,3.31
9458,1279,0.5,"Very Good","E","SI1",63,61,5.03,5.07,3.18
9459,596,0.3,"Very Good","I","VVS2",63,57,4.24,4.27,2.68
9460,5200,1.05,"Ideal","H","SI1",61.1,56,6.52,6.58,4
9461,9032,1.6,"Premium","J","VS1",61.3,59,7.52,7.49,4.6
9462,7869,1.2,"Ideal","H","VS1",62.1,57,6.77,6.82,4.22
9464,1013,0.3,"Very Good","G","VVS1",63.4,56,4.31,4.27,2.72
9466,10983,1.25,"Ideal","G","VVS2",62.2,55,6.87,6.93,4.29
9467,829,0.32,"Premium","D","VS2",58.8,59,4.52,4.49,2.65
9468,776,0.3,"Ideal","G","VS1",62.8,57,4.26,4.24,2.67
9469,3581,0.8,"Ideal","H","VS1",62.2,56,5.92,5.95,3.69
9470,1033,0.34,"Ideal","D","VS2",62.4,53,4.52,4.49,2.81
9471,12028,1.61,"Very Good","G","SI1",62.6,56,7.44,7.54,4.69
9472,2505,0.54,"Premium","D","VVS2",62,59,5.17,5.22,3.22
9473,1684,0.5,"Ideal","H","VVS1",61.4,57,5.08,5.11,3.12
9474,1323,0.5,"Good","F","VS2",64,57,5.08,5.04,3.23
9475,4032,1,"Very Good","I","SI1",60.4,63,6.44,6.37,3.87
9476,1425,0.56,"Very Good","F","SI1",63.9,59,5.16,5.22,3.32
9477,4281,1.05,"Very Good","E","SI2",63.2,59,6.43,6.36,4.04
9478,10551,1.5,"Very Good","I","VVS2",59.7,60,7.46,7.62,4.5
9479,2552,0.71,"Premium","E","SI1",60.1,60,5.78,5.73,3.45
9480,4064,1.44,"Premium","J","SI2",58.2,58,7.39,7.35,4.29
9481,6604,1.05,"Ideal","G","VS2",62.8,57,6.49,6.45,4.06
9482,8577,1.37,"Premium","H","VS1",60.9,59,7.24,7.17,4.39
9483,6330,1.01,"Premium","F","VS2",60.8,58,6.44,6.49,3.93
9484,6075,1.24,"Very Good","I","SI1",61.4,59,6.86,6.92,4.23
9485,608,0.33,"Ideal","D","SI1",62.5,54,4.43,4.44,2.77
9487,2463,0.74,"Very Good","H","VS2",59.9,57,5.87,5.91,3.53
9488,453,0.31,"Premium","J","SI1",59.4,62,4.43,4.39,2.62
9489,5006,0.72,"Ideal","F","VVS1",60.8,56,5.81,5.83,3.54
9490,2820,0.71,"Ideal","G","VS1",62.9,58,5.66,5.69,3.57
9492,2154,0.48,"Ideal","F","IF",62.1,55,5,5.05,3.12
9493,1110,0.5,"Ideal","I","VS2",62.4,55,5.09,5.11,3.18
9494,5028,1.01,"Premium","H","VS2",61.3,58,6.46,6.49,3.97
9496,1221,0.42,"Ideal","F","VVS2",61.6,56,4.85,4.83,2.98
9497,1698,0.55,"Premium","D","SI1",60.5,60,5.3,5.27,3.2
9498,1104,0.5,"Ideal","E","SI2",61.8,58,5.08,5.11,3.15
9499,1133,0.4,"Very Good","D","VVS2",60.8,56,4.78,4.82,2.92
9500,698,0.31,"Premium","H","VS1",62.6,60,4.32,4.3,2.7
9501,2810,0.7,"Good","F","VS1",62.8,61,5.57,5.61,3.51
9502,1590,0.56,"Very Good","G","VS2",63.4,58,5.23,5.28,3.33
9503,2693,0.9,"Very Good","J","SI2",62.3,59,6.15,6.18,3.84
9504,545,0.26,"Ideal","H","VVS1",62.2,55,4.09,4.11,2.55
9505,11855,1.5,"Premium","H","VVS2",62.9,59,7.31,7.26,4.58
9506,983,0.38,"Premium","G","VS2",59.3,59,4.74,4.71,2.8
9507,1680,0.51,"Ideal","F","VS1",60.4,56,5.18,5.21,3.14
9509,789,0.36,"Ideal","E","VS2",61.7,55,4.57,4.63,2.84
9510,17010,2.26,"Ideal","J","VS2",61.1,57,8.44,8.47,5.17
9511,3019,0.93,"Premium","G","SI2",61.4,56,6.27,6.23,3.84
9512,3276,1,"Very Good","I","SI2",62.4,63,6.44,6.35,3.99
9513,4790,1.01,"Premium","E","SI2",60.4,60,6.46,6.49,3.91
9515,8733,1.22,"Ideal","F","VS2",62.6,56,6.8,6.78,4.25
9516,16942,2.04,"Premium","I","SI1",62.2,57,8.14,8.07,5.04
9517,771,0.38,"Good","G","VS2",58.8,62,4.68,4.71,2.76
9518,9026,1.21,"Ideal","G","VS1",62.2,56,6.87,6.85,4.26
9519,10716,1.28,"Premium","G","VVS2",62.1,58,6.96,6.91,4.31
9520,636,0.31,"Very Good","E","VS1",61.9,56,4.32,4.37,2.69
9521,536,0.23,"Ideal","G","IF",61.7,55,3.94,3.98,2.44
9522,7660,1.24,"Very Good","G","VS2",61.5,58,6.89,6.94,4.25
9523,2720,0.55,"Ideal","D","VVS2",61.6,56,5.23,5.29,3.24
9524,680,0.31,"Ideal","E","VS2",61.9,55,4.34,4.38,2.7
9525,684,0.3,"Ideal","G","VVS1",61.7,57,4.31,4.34,2.67
9526,3763,0.92,"Ideal","F","SI2",61.5,56,6.27,6.32,3.87
9527,816,0.31,"Premium","E","VVS2",61.9,58,4.35,4.38,2.7
9528,8400,1.25,"Ideal","E","VS2",62.6,56,6.89,6.84,4.3
9529,7314,1.51,"Good","E","SI2",64.3,58,7.24,7.15,4.62
9530,1293,0.5,"Very Good","E","SI1",59.4,60,5.14,5.16,3.06
9532,1423,0.52,"Very Good","G","VS2",62.4,60,5.14,5.18,3.22
9533,1116,0.35,"Premium","G","IF",60.6,60,4.57,4.54,2.76
9534,18186,2,"Very Good","G","SI1",62.5,58,7.98,8.04,5.01
9535,3823,1.06,"Premium","J","SI2",62,58,6.53,6.45,4.04
9537,5192,1.05,"Ideal","G","SI1",61.8,56,6.5,6.54,4.03
9538,420,0.26,"Very Good","D","VS2",59.6,63,4.13,4.16,2.47
9539,2306,0.7,"Very Good","H","SI2",61.6,56.1,5.72,5.77,3.53
9540,5858,1.14,"Premium","H","VS2",61.3,59,6.76,6.72,4.13
9541,8002,1,"Very Good","G","IF",58.3,62,6.51,6.57,3.81
9542,1580,0.56,"Ideal","G","VS2",62,56,5.28,5.3,3.28
9543,685,0.41,"Ideal","I","VS1",61.9,55,4.78,4.82,2.97
9544,12013,1.52,"Premium","H","VVS2",63,60,7.3,7.25,4.58
9545,14673,1.51,"Very Good","F","VS1",59.6,63,7.34,7.43,4.4
9546,7741,1.01,"Premium","F","VVS1",62.5,58,6.35,6.41,3.99
9547,729,0.36,"Very Good","I","VS1",63.3,56,4.56,4.51,2.87
9548,791,0.41,"Ideal","D","SI1",61,57,4.78,4.8,2.92
9550,740,0.25,"Premium","F","IF",61.1,58,4.1,4.08,2.5
9551,1558,0.58,"Ideal","G","VS2",61.2,55,5.4,5.45,3.32
9552,4472,1.21,"Premium","F","SI2",61.8,59,6.82,6.77,4.2
9553,891,0.31,"Ideal","G","IF",62.1,54,4.37,4.39,2.72
9554,7365,1.5,"Very Good","H","SI2",62.1,59,7.24,7.28,4.51
9555,7393,0.9,"Ideal","D","VS1",61.9,59,6.14,6.17,3.81
9556,1370,0.5,"Ideal","H","VS1",62.6,53,5.09,5.14,3.2
9557,829,0.34,"Ideal","E","VS2",62,56,4.48,4.46,2.77
9558,8442,2.25,"Very Good","J","SI2",60.6,63,8.45,8.38,5.1
9559,675,0.3,"Premium","E","SI1",61.8,60,4.28,4.23,2.63
9560,895,0.3,"Good","G","IF",63.5,55,4.26,4.28,2.71
9561,3411,0.73,"Very Good","D","VS2",60.5,59,5.76,5.84,3.51
9562,4039,0.77,"Ideal","D","VS1",62.2,55,5.85,5.88,3.65
9564,15897,2.2,"Premium","G","SI2",60.4,60,8.44,8.36,5.08
9565,2218,0.72,"Very Good","G","SI2",61.9,59,5.67,5.71,3.52
9566,2402,0.57,"Ideal","F","VVS2",61.7,56,5.31,5.35,3.29
9567,4586,1.03,"Ideal","F","SI2",60.5,58,6.55,6.49,3.94
9568,2290,0.53,"Premium","F","VVS2",61.4,57,5.22,5.2,3.2
9569,904,0.41,"Very Good","E","SI1",60.5,63,4.81,4.77,2.9
9570,923,0.35,"Ideal","G","VS1",61.1,56,4.55,4.58,2.79
9572,1642,0.53,"Very Good","G","VS1",63.1,56,5.12,5.15,3.24
9573,709,0.3,"Ideal","I","VVS1",62.3,55,4.29,4.28,2.67
9574,924,0.4,"Good","D","SI1",63.6,57,4.7,4.67,2.98
9575,791,0.41,"Ideal","D","SI1",61.7,54,4.78,4.79,2.95
9576,15065,2.08,"Ideal","H","SI2",61.5,57,8.26,8.2,5.06
9577,2716,0.82,"Very Good","G","SI1",63.1,52,6.02,5.97,3.78
9578,2241,0.72,"Ideal","F","SI2",62.1,57,5.72,5.75,3.56
9579,381,0.26,"Very Good","F","VS2",62.5,55,4.05,4.08,2.54
9581,2112,0.6,"Very Good","E","VS1",60.9,58,5.43,5.48,3.32
9582,3427,0.72,"Ideal","E","VS2",61.7,55,5.8,5.77,3.57
9583,1665,0.64,"Very Good","G","SI1",64,53.8,5.49,5.53,3.53
9584,3516,0.71,"Ideal","F","VS2",61.6,56,5.74,5.77,3.54
9586,2107,0.77,"Ideal","F","SI2",62,56,5.92,5.86,3.65
9587,1672,0.7,"Very Good","I","SI2",63.2,60,5.62,5.55,3.53
9588,709,0.3,"Premium","D","SI1",61,61,4.29,4.27,2.61
9590,537,0.34,"Good","H","VS2",63.7,57,4.42,4.44,2.82
9592,880,0.34,"Ideal","F","VS2",61.6,57,4.53,4.47,2.77
9593,4937,1.05,"Ideal","H","SI1",62.5,56,6.43,6.52,4.05
9594,727,0.33,"Ideal","H","VS1",60.9,56,4.46,4.5,2.73
9595,1129,0.33,"Premium","D","VVS1",61.8,58,4.4,4.43,2.73
9596,658,0.3,"Very Good","F","VS1",61.9,59,4.26,4.3,2.65
9597,3471,0.8,"Very Good","F","VS1",63.6,56,5.83,5.94,3.74
9598,959,0.31,"Ideal","F","VVS1",61.8,56,4.36,4.34,2.69
9599,627,0.33,"Very Good","E","VS2",61.9,58,4.42,4.47,2.75
9600,9368,1.52,"Good","G","SI1",64.4,59,7.18,7.25,4.65
9602,480,0.27,"Ideal","I","VVS2",61.3,56,4.15,4.17,2.55
9603,764,0.3,"Ideal","H","IF",62.3,54,4.34,4.36,2.71
9605,1814,0.56,"Premium","D","SI1",61.9,58,5.33,5.27,3.28
9606,1122,0.53,"Very Good","J","VS2",63.3,56,5.18,5.12,3.26
9607,4064,0.9,"Premium","H","VS1",61.5,59,6.19,6.13,3.79
9608,8904,1.6,"Ideal","J","VS1",62.1,57,7.46,7.54,4.66
9609,362,0.24,"Very Good","E","VS2",60.8,56,4.02,4.04,2.45
9610,3237,0.85,"Premium","G","VS2",61,58,6.11,6.08,3.72
9611,1746,0.5,"Ideal","G","VS1",62,55,5.11,5.05,3.15
9612,605,0.31,"Very Good","F","VS2",61.1,58.1,4.33,4.37,2.66
9613,668,0.33,"Ideal","H","VS2",60.7,57,4.48,4.45,2.71
9614,5301,1.02,"Very Good","F","SI1",62.8,55,6.4,6.43,4.03
9615,7440,1.05,"Ideal","G","VS1",62.8,58,6.44,6.48,4.06
9616,1076,0.41,"Premium","F","VS1",61.1,58,4.78,4.74,2.91
9617,789,0.31,"Ideal","H","IF",62.2,54,4.38,4.4,2.73
9618,3918,0.9,"Good","G","VS2",62.9,62,6.02,6.06,3.8
9619,1140,0.32,"Ideal","D","VVS1",61.5,57,4.45,4.43,2.73
9620,3007,0.71,"Ideal","G","SI1",61.3,55,5.73,5.79,3.53
9621,18291,2.14,"Premium","E","SI2",61.5,58,8.31,8.24,5.09
9622,2777,0.7,"Very Good","D","VS1",62.7,58,5.66,5.73,3.57
9623,8020,1.54,"Premium","E","SI2",59,62,7.59,7.56,4.47
9624,11119,2.02,"Premium","I","SI1",62.1,58,8.1,8.04,5.01
9625,805,0.39,"Ideal","I","VVS1",60.8,56,4.76,4.78,2.9
9626,477,0.32,"Ideal","G","SI1",62.5,55,4.35,4.38,2.73
9627,1230,0.41,"Ideal","D","VS1",61.3,54,4.83,4.8,2.95
9628,898,0.32,"Ideal","F","VVS1",62,55,4.41,4.43,2.74
9629,3429,0.89,"Ideal","E","SI2",62.4,56,6.04,6.08,3.78
9630,900,0.32,"Ideal","E","VS2",62,54,4.41,4.37,2.72
9631,1602,0.51,"Premium","D","SI1",62,59,5.15,5.11,3.18
9632,5457,1.12,"Ideal","H","SI1",60.7,56,6.74,6.7,4.08
9633,8994,1.59,"Very Good","E","SI2",61.1,57,7.48,7.54,4.59
9634,942,0.31,"Ideal","D","VS2",62.6,56,4.36,4.33,2.72
9635,10078,1.6,"Very Good","H","SI1",63.1,58,7.45,7.39,4.68
9636,8879,1.21,"Premium","F","VS1",62.5,60,6.77,6.7,4.21
9638,2383,0.74,"Premium","F","SI2",59.2,60,5.96,5.9,3.51
9639,10428,1.5,"Premium","G","SI1",62.3,58,7.27,7.33,4.55
9640,2864,0.81,"Ideal","E","SI2",60.3,57,6.07,6.04,3.65
9641,6934,1.51,"Ideal","D","SI2",61.2,56,7.4,7.36,4.52
9642,1856,0.55,"Ideal","G","VS1",61.5,57,5.28,5.23,3.23
9643,891,0.38,"Very Good","E","VS1",63,56,4.61,4.63,2.91
9646,645,0.32,"Ideal","F","VS2",61.3,57,4.37,4.4,2.69
9647,491,0.35,"Very Good","H","SI1",60,61,4.57,4.6,2.75
9648,2024,0.71,"Ideal","H","SI2",61.8,55,5.75,5.7,3.54
9649,2360,0.77,"Premium","E","SI2",58.2,60,6.01,5.95,3.48
9651,4892,1.04,"Premium","I","VS1",61.6,56,6.59,6.52,4.04
9652,1809,0.58,"Ideal","E","VS2",61.7,57,5.42,5.35,3.32
9653,4333,1,"Premium","F","SI2",61.6,62,6.37,6.3,3.9
9654,625,0.31,"Ideal","F","VS2",61.5,56,4.34,4.37,2.68
9655,1041,0.3,"Ideal","F","VVS1",61.7,57,4.28,4.31,2.65
9656,4197,1.01,"Good","F","SI2",64.3,59,6.33,6.26,4.05
9657,2756,0.79,"Premium","E","SI2",61.4,58,6.03,5.96,3.68
9658,3818,1.01,"Premium","I","SI2",62.6,55,6.43,6.38,4.01
9659,1267,0.46,"Very Good","E","VS2",59.8,59.6,5.07,5.14,3.05
9660,4239,0.9,"Very Good","E","SI1",61.5,62,6.15,6.2,3.8
9664,6653,1.1,"Premium","G","VS2",60.2,58,6.75,6.71,4.05
9666,5226,1.22,"Premium","I","SI2",62.5,58,6.8,6.76,4.24
9667,4420,0.86,"Ideal","G","VS1",62.2,57,6.05,6.1,3.78
9668,744,0.35,"Ideal","E","VS2",61.6,57,4.53,4.56,2.8
9669,2328,0.76,"Fair","H","SI1",61.9,70,5.84,5.77,3.59
9670,4504,0.76,"Very Good","F","VVS1",62.1,57,5.8,5.83,3.61
9672,4150,0.91,"Good","G","VS1",64.1,59,6.1,6.13,3.92
9673,5446,1.31,"Premium","J","SI1",59.4,60,7.06,7.12,4.21
9674,694,0.33,"Ideal","I","IF",61.8,55,4.46,4.47,2.76
9675,436,0.31,"Ideal","I","SI1",62.1,54,4.37,4.39,2.72
9676,11641,1.13,"Ideal","E","VVS1",61.5,56,6.68,6.71,4.12
9677,827,0.41,"Premium","G","VS2",62.4,58,4.72,4.76,2.96
9678,13702,1.62,"Premium","G","VS2",62.3,58,7.54,7.49,4.68
9679,552,0.24,"Very Good","E","VVS1",62.2,59,3.99,4.02,2.49
9680,1193,0.4,"Ideal","G","IF",62,57,4.73,4.75,2.94
9681,4880,1.16,"Ideal","G","SI2",61.9,56,6.73,6.77,4.18
9682,6028,1.05,"Very Good","G","VS2",60.1,55,6.65,6.73,4.02
9683,3185,0.79,"Ideal","D","SI1",61.2,56,6.02,5.95,3.66
9684,924,0.31,"Ideal","G","IF",62.7,57,4.31,4.34,2.71
9685,990,0.32,"Ideal","F","VVS1",61.8,55,4.41,4.36,2.71
9686,6176,1.01,"Fair","D","VS2",65.6,61,6.21,6.16,4.06
9687,9343,1.51,"Very Good","I","VS1",63,59,7.28,7.3,4.59
9688,1819,0.6,"Premium","E","VS2",62.7,58,5.34,5.37,3.36
9689,505,0.36,"Ideal","G","SI2",60.7,58,4.62,4.64,2.81
9691,5347,1.1,"Ideal","H","VS2",60.5,57,6.73,6.7,4.06
9692,895,0.3,"Ideal","E","VVS1",60.6,57,4.33,4.35,2.63
9693,641,0.3,"Ideal","F","SI1",62.3,54,4.3,4.27,2.67
9695,2147,0.6,"Ideal","G","VS1",61.1,57,5.41,5.45,3.32
9697,13228,2.01,"Premium","J","VS2",61.5,60,8.13,8.07,4.98
9698,11595,1.52,"Very Good","D","SI1",62,58,7.37,7.4,4.58
9699,696,0.37,"Premium","F","VS2",60.5,59,4.62,4.67,2.81
9701,3985,0.93,"Ideal","H","SI1",61.6,54,6.29,6.33,3.89
9702,7234,1.01,"Very Good","G","VVS2",62.8,58,6.38,6.42,4.02
9703,2815,0.72,"Premium","E","VS2",58.3,58,5.99,5.92,3.47
9704,17856,2.43,"Ideal","I","SI2",62.3,59,8.54,8.61,5.34
9705,655,0.3,"Very Good","G","VVS2",62.3,57,4.26,4.28,2.66
9706,633,0.25,"Very Good","F","VVS2",62.2,57,4.01,4.04,2.5
9707,571,0.31,"Premium","D","SI1",62,58,4.3,4.35,2.68
9708,1425,0.51,"Very Good","D","SI1",60.4,61,5.09,5.14,3.09
9709,561,0.32,"Premium","E","SI1",62.3,58,4.37,4.4,2.73
9710,645,0.32,"Ideal","F","VS2",61.7,55,4.4,4.41,2.72
9711,7632,1.12,"Ideal","G","VS1",61,56,6.76,6.72,4.11
9712,7864,1.51,"Premium","H","SI2",60.4,59,7.3,7.27,4.4
9713,849,0.35,"Ideal","E","VVS2",62.6,53,4.52,4.55,2.84
9714,625,0.31,"Ideal","H","VVS2",62.2,57,4.32,4.36,2.7
9715,4033,0.91,"Ideal","H","VS2",62.6,57,6.2,6.23,3.89
9716,781,0.33,"Ideal","D","VS2",60.9,55,4.46,4.5,2.73
9717,5751,1.17,"Ideal","H","SI1",62.1,54,6.83,6.77,4.22
9719,1453,0.54,"Ideal","H","VS2",61.6,55,5.23,5.25,3.23
9720,1101,0.5,"Good","E","SI2",58.3,58,5.23,5.2,3.04
9721,6153,1.03,"Very Good","F","VS2",62.3,59,6.39,6.45,4
9722,14319,2,"Premium","H","SI1",63,54,8.07,7.99,5.06
9723,799,0.27,"Premium","D","VVS2",62.2,59,4.12,4.08,2.55
9724,5551,1.12,"Ideal","G","SI1",62,55,6.68,6.65,4.13
9725,558,0.31,"Ideal","I","VS2",59.9,57,4.4,4.38,2.63
9726,575,0.25,"Very Good","F","VVS2",63.2,57,3.99,4.01,2.53
9727,1749,0.52,"Premium","D","VS2",62.4,58,5.09,5.13,3.19
9728,698,0.31,"Premium","H","VS1",61.8,61,4.36,4.32,2.68
9729,2355,0.7,"Good","H","VVS2",64.3,60,5.59,5.55,3.58
9730,2330,0.7,"Good","H","VS2",64.2,58,5.58,5.61,3.59
9731,557,0.31,"Ideal","I","VVS1",61.3,56,4.36,4.38,2.68
9732,10436,1.19,"Ideal","F","VVS2",61.7,56,6.82,6.85,4.22
9733,1273,0.42,"Ideal","E","VVS2",62.3,55,4.81,4.76,2.98
9735,3768,1.01,"Good","F","SI2",63.1,58,6.34,6.38,4.01
9736,548,0.25,"Good","D","VVS2",57.5,61,4.16,4.19,2.4
9737,3488,0.77,"Very Good","E","VS1",59.4,61,5.98,5.94,3.54
9739,6670,1.13,"Ideal","H","VS2",61.9,56,6.69,6.63,4.13
9740,2907,0.61,"Ideal","E","VVS2",62.4,53.9,5.42,5.43,3.38
9741,2952,0.72,"Ideal","G","VS2",61.4,55,5.76,5.8,3.55
9743,802,0.31,"Ideal","F","VS2",62.3,55,4.37,4.33,2.71
9744,3813,0.73,"Fair","E","VVS2",57.4,59,5.99,5.95,3.43
9745,573,0.31,"Premium","H","SI1",59,57,4.44,4.4,2.61
9746,4688,1.14,"Premium","G","SI2",61.1,59,6.77,6.72,4.12
9748,658,0.3,"Ideal","E","VS2",62.1,56,4.25,4.31,2.66
9749,628,0.31,"Ideal","H","VS2",62.4,55,4.36,4.33,2.71
9750,753,0.3,"Ideal","G","VVS1",62.6,55,4.27,4.32,2.69
9751,491,0.31,"Ideal","H","SI1",62,53.9,4.35,4.39,2.7
9752,1133,0.41,"Very Good","E","VVS2",63.1,58,4.75,4.72,2.99
9753,3393,0.83,"Premium","F","VS2",62,59,6,5.96,3.71
9754,2367,0.7,"Very Good","I","VVS2",63,58,5.64,5.69,3.57
9755,1666,0.5,"Ideal","H","SI1",61.3,54,5.12,5.16,3.15
9756,10800,1.45,"Premium","D","SI1",62.2,58,7.12,7.03,4.4
9757,1041,0.37,"Premium","E","VS2",61.1,57,4.66,4.63,2.84
9758,394,0.26,"Ideal","G","SI1",62,55,4.08,4.11,2.54
9760,4829,1,"Ideal","E","SI2",61.8,57,6.43,6.39,3.96
9761,2905,0.7,"Very Good","G","VVS2",63.3,59,5.59,5.62,3.55
9762,882,0.35,"Ideal","D","VVS2",61.6,56,4.55,4.57,2.81
9763,9530,1.55,"Ideal","G","SI2",60.7,55,7.54,7.51,4.57
9764,6980,1.13,"Ideal","I","VS1",61.9,55,6.67,6.7,4.14
9765,2157,0.56,"Ideal","H","IF",61.3,55,5.31,5.33,3.26
9766,853,0.31,"Ideal","E","VVS1",59.7,60,4.41,4.43,2.64
9767,1551,0.55,"Very Good","G","VS2",62.3,56,5.24,5.29,3.28
9768,851,0.5,"Fair","E","SI2",58,67,5.26,5.17,3.02
9769,6309,1.12,"Ideal","H","VS1",61.9,57,6.66,6.69,4.13
9770,765,0.34,"Premium","E","SI1",59,60,4.62,4.56,2.71
9771,936,0.32,"Ideal","G","VVS2",62.1,57,4.42,4.4,2.74
9772,5325,1.07,"Ideal","E","SI2",62.2,55,6.54,6.58,4.08
9773,878,0.3,"Ideal","H","VVS1",61.9,55,4.34,4.32,2.68
9775,1108,0.37,"Very Good","D","VVS1",62.3,54,4.57,4.65,2.87
9776,4579,1.18,"Premium","I","SI2",60.8,58,6.84,6.78,4.14
9777,5385,1,"Ideal","I","VS1",60.4,55,6.49,6.52,3.93
9778,620,0.27,"Very Good","D","VVS2",61.6,59,4.15,4.16,2.56
9779,817,0.37,"Premium","G","VS1",58.4,59,4.76,4.69,2.76
9780,4737,1.14,"Premium","F","SI2",62.9,59,6.64,6.62,4.17
9781,3009,0.71,"Very Good","E","VS1",63.7,58,5.63,5.68,3.6
9782,1212,0.38,"Ideal","F","IF",62.2,54,4.64,4.69,2.9
9783,452,0.28,"Very Good","E","VS1",61.4,60,4.16,4.24,2.58
9784,2500,0.75,"Very Good","F","SI1",62.1,57,5.82,5.88,3.63
9785,5942,1.06,"Premium","F","VS2",61.2,57,6.64,6.49,4.02
9786,787,0.3,"Good","D","VVS2",63.5,58,4.23,4.31,2.71
9787,8743,1.64,"Premium","I","SI2",61.3,58,7.62,7.58,4.66
9788,530,0.23,"Very Good","D","VVS2",62,58,3.94,3.96,2.45
9789,4993,0.99,"Very Good","D","SI2",62.5,57,6.3,6.34,3.95
9790,4788,1,"Premium","H","SI1",59.4,58,6.51,6.46,3.85
9791,6588,1.29,"Premium","H","SI1",62.9,59,7,6.84,4.35
9792,604,0.41,"Premium","F","SI2",59,58,4.87,4.89,2.88
9793,1158,0.58,"Ideal","I","SI2",61.3,56,5.38,5.45,3.32
9794,4860,0.71,"Ideal","E","VVS1",61,57,5.75,5.76,3.51
9795,1384,0.55,"Good","I","VVS2",61,61,5.32,5.36,3.26
9796,1662,0.54,"Very Good","F","VS2",59.4,57,5.29,5.35,3.16
9797,599,0.27,"Ideal","H","VS2",61.8,56,4.15,4.17,2.57
9798,1131,0.38,"Ideal","F","VS1",62.1,55,4.66,4.63,2.89
9799,11863,1.5,"Very Good","D","SI1",63.1,57,7.31,7.24,4.59
9800,2126,0.72,"Very Good","F","SI2",58.5,60,5.86,5.93,3.45
9801,3780,0.72,"Ideal","F","VVS2",60.9,56,5.83,5.77,3.53
9802,4535,1.13,"Ideal","H","SI2",61,60,6.73,6.69,4.09
9803,2757,0.7,"Very Good","E","VS2",61.2,59,5.69,5.72,3.49
9804,600,0.3,"Very Good","E","VS2",61.6,54,4.29,4.32,2.65
9805,7424,1.56,"Very Good","J","SI1",59.6,58,7.55,7.59,4.51
9806,4304,0.9,"Premium","D","SI1",62.6,58,6.15,6.11,3.84
9807,923,0.41,"Premium","G","SI1",62.5,57,4.72,4.69,2.94
9809,5715,1.27,"Very Good","H","SI2",60.6,59,6.97,7,4.23
9810,1443,0.51,"Ideal","E","SI1",62,55,5.14,5.12,3.18
9811,888,0.36,"Ideal","G","VVS2",61.8,55,4.57,4.62,2.84
9812,579,0.33,"Very Good","G","VS2",62,58,4.42,4.45,2.75
9813,1140,0.38,"Premium","D","VS1",62.4,59,4.63,4.6,2.88
9814,710,0.3,"Ideal","D","VS2",62.3,54,4.3,4.33,2.69
9815,789,0.3,"Premium","H","IF",60.4,60,4.3,4.34,2.61
9816,12369,2.01,"Premium","J","SI1",60.5,59,8.12,8.01,4.88
9817,912,0.4,"Very Good","E","VS2",62.2,58,4.67,4.72,2.92
9818,4075,0.99,"Premium","F","SI2",60.6,61,6.45,6.38,3.89
9819,2312,0.55,"Very Good","E","VVS2",59.6,59,5.32,5.39,3.19
9820,736,0.31,"Very Good","D","VS1",62.3,56,4.33,4.37,2.71
9821,683,0.41,"Very Good","E","SI2",61.3,57,4.79,4.83,2.95
9822,2150,0.7,"Good","E","SI1",57.8,62,5.79,5.84,3.36
9823,5091,1.16,"Premium","H","SI1",61.9,59,6.73,6.74,4.17
9824,17084,2,"Very Good","I","VS2",63.1,60,7.95,7.99,5.03
9825,1176,0.57,"Very Good","I","SI1",63.3,56,5.29,5.27,3.34
9826,2753,0.8,"Good","G","VS2",64.2,58,5.84,5.81,3.74
9827,2277,0.71,"Very Good","H","VS1",62.8,58,5.67,5.7,3.57
9828,1061,0.41,"Very Good","I","VVS2",63.1,56,4.75,4.72,2.99
9829,2215,0.71,"Premium","G","SI1",58.5,58,5.87,5.82,3.42
9830,4525,1.01,"Fair","E","VS2",66.6,55,6.27,6.2,4.15
9832,15301,1.57,"Ideal","G","VS1",61.2,57,7.53,7.6,4.63
9833,814,0.32,"Ideal","H","IF",61.1,56,4.45,4.48,2.73
9834,6175,1.38,"Premium","J","VS2",60.2,59,7.29,7.19,4.36
9835,9028,1.52,"Good","F","SI2",58.2,60,7.52,7.63,4.41
9837,749,0.31,"Premium","F","VS2",60.7,61,4.4,4.36,2.66
9838,2285,0.7,"Ideal","H","SI2",60.4,58,5.82,5.77,3.5
9839,4513,1.01,"Ideal","H","SI1",62.6,55,6.42,6.36,4
9841,803,0.34,"Premium","I","VVS1",61.9,58,4.52,4.43,2.77
9842,486,0.26,"Very Good","G","VVS2",62.5,55,4.1,4.12,2.57
9843,4606,1.11,"Good","H","SI1",64.2,58,6.53,6.47,4.17
9844,8261,1.31,"Very Good","H","VS2",60.4,58,7.04,7.09,4.27
9845,6543,1.03,"Good","F","VS2",63.9,59,6.35,6.38,4.07
9846,899,0.41,"Very Good","G","VS1",60.7,58,4.79,4.83,2.92
9847,11491,1.01,"Premium","E","IF",62.6,58,6.44,6.37,4.01
9848,12200,1.11,"Very Good","D","VVS1",62.5,58,6.67,6.6,4.15
9849,7312,1.27,"Very Good","I","VS2",59.2,60,7.11,7.08,4.2
9850,2611,0.7,"Good","H","VVS2",60.5,62,5.66,5.74,3.45
9851,608,0.3,"Premium","I","VS1",61.7,59,4.3,4.26,2.64
9853,5806,1,"Premium","G","VS2",62.1,57,6.43,6.39,3.98
9854,842,0.32,"Ideal","G","VVS1",61.1,57,4.41,4.43,2.7
9855,532,0.37,"Ideal","I","SI1",60.7,60,4.6,4.62,2.8
9856,1562,0.51,"Very Good","D","SI1",63.2,55,5.12,5.07,3.22
